ObservationsStedNr;ObservationsStedNavn;AlternativStationsNr;X_UTM32;Y_UTM32;Længde;Bredde;Dato;UndersoegelsesNr;Parameter;Enhed;Prøvetagningsudstyr;Dybde (m);MålingX_UTM32;MalingY_UTM32;KorrektionsFaktor;OriginalResultat;KorrigeretResultat;QANiveau;Kvalitet
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Oxygenmætning;pct;Ketcher;3.41;504684;6275276;1.0;126.0;126.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Oxygenmætning;pct;Ketcher;3.6;504684;6275276;1.0;124.0;124.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Oxygenmætning;pct;Ketcher;3.81;504684;6275276;1.0;122.0;122.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Oxygenmætning;pct;Ketcher;4.01;504684;6275276;1.0;121.0;121.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Oxygenmætning;pct;Ketcher;4.22;504684;6275276;1.0;120.0;120.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Oxygenmætning;pct;Ketcher;4.41;504684;6275276;1.0;116.0;116.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Oxygenmætning;pct;Ketcher;4.61;504684;6275276;1.0;110.0;110.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;0.84;504684;6275276;1.0;15.85;15.85;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;1.01;504684;6275276;1.0;15.83;15.83;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;1.21;504684;6275276;1.0;15.7;15.7;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;1.41;504684;6275276;1.0;15.64;15.64;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;1.61;504684;6275276;1.0;15.59;15.59;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;1.8;504684;6275276;1.0;15.57;15.57;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;2.02;504684;6275276;1.0;15.56;15.56;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;2.2;504684;6275276;1.0;15.56;15.56;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;2.41;504684;6275276;1.0;15.55;15.55;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;2.6;504684;6275276;1.0;15.43;15.43;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;2.81;504684;6275276;1.0;15.34;15.34;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;3.01;504684;6275276;1.0;15.28;15.28;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;3.21;504684;6275276;1.0;15.23;15.23;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;3.41;504684;6275276;1.0;15.33;15.33;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;3.6;504684;6275276;1.0;15.42;15.42;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;3.81;504684;6275276;1.0;15.4;15.4;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;4.01;504684;6275276;1.0;15.15;15.15;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;4.22;504684;6275276;1.0;14.66;14.66;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;4.41;504684;6275276;1.0;13.99;13.99;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.076333;56.6216700316802;2014-05-20 00:00:00;1;Temperatur;grader C;Ketcher;4.61;504684;6275276;1.0;13.88;13.88;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;0.84;504694;6275165;1.0;22.37;22.37;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;0.99;504694;6275165;1.0;22.37;22.37;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;1.22;504694;6275165;1.0;22.37;22.37;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;1.41;504694;6275165;1.0;22.37;22.37;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;1.57;504694;6275165;1.0;22.38;22.38;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;1.83;504694;6275165;1.0;22.37;22.37;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;1.99;504694;6275165;1.0;22.38;22.38;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;2.21;504694;6275165;1.0;22.38;22.38;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;2.41;504694;6275165;1.0;22.38;22.38;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;2.59;504694;6275165;1.0;22.38;22.38;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;2.79;504694;6275165;1.0;22.38;22.38;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;3.02;504694;6275165;1.0;22.38;22.38;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;3.21;504694;6275165;1.0;22.38;22.38;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;3.37;504694;6275165;1.0;22.38;22.38;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;3.62;504694;6275165;1.0;22.38;22.38;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;3.81;504694;6275165;1.0;22.4;22.4;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;3.98;504694;6275165;1.0;22.42;22.42;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;4.21;504694;6275165;1.0;22.44;22.44;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;4.41;504694;6275165;1.0;23.77;23.77;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Salinitet;promille;Ketcher;4.59;504694;6275165;1.0;24.27;24.27;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;0.84;504694;6275165;1.0;8.6;8.6;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;0.99;504694;6275165;1.0;8.59;8.59;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.22;504694;6275165;1.0;8.6;8.6;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.41;504694;6275165;1.0;8.6;8.6;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.57;504694;6275165;1.0;8.6;8.6;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.83;504694;6275165;1.0;8.6;8.6;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.99;504694;6275165;1.0;8.64;8.64;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.21;504694;6275165;1.0;8.61;8.61;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.41;504694;6275165;1.0;8.59;8.59;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.59;504694;6275165;1.0;8.59;8.59;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.79;504694;6275165;1.0;8.57;8.57;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.02;504694;6275165;1.0;8.58;8.58;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.21;504694;6275165;1.0;8.57;8.57;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.37;504694;6275165;1.0;8.57;8.57;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.62;504694;6275165;1.0;8.61;8.61;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.81;504694;6275165;1.0;8.6;8.6;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.98;504694;6275165;1.0;8.61;8.61;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.21;504694;6275165;1.0;8.59;8.59;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.41;504694;6275165;1.0;8.59;8.59;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.59;504694;6275165;1.0;3.13;3.13;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;0.84;504694;6275165;1.0;102.0;102.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;0.99;504694;6275165;1.0;102.0;102.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;1.22;504694;6275165;1.0;102.0;102.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;1.41;504694;6275165;1.0;102.0;102.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;1.57;504694;6275165;1.0;102.0;102.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;1.83;504694;6275165;1.0;102.0;102.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;1.99;504694;6275165;1.0;102.0;102.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;2.21;504694;6275165;1.0;102.0;102.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;2.41;504694;6275165;1.0;102.0;102.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;2.59;504694;6275165;1.0;102.0;102.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;2.79;504694;6275165;1.0;101.0;101.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;3.02;504694;6275165;1.0;101.0;101.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;3.21;504694;6275165;1.0;101.0;101.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;3.37;504694;6275165;1.0;101.0;101.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;3.62;504694;6275165;1.0;102.0;102.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;3.81;504694;6275165;1.0;102.0;102.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;3.98;504694;6275165;1.0;102.0;102.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;4.21;504694;6275165;1.0;101.0;101.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;4.41;504694;6275165;1.0;99.0;99.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Oxygenmætning;pct;Ketcher;4.59;504694;6275165;1.0;36.0;36.0;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;0.84;504694;6275165;1.0;16.85;16.85;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;0.99;504694;6275165;1.0;16.85;16.85;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;1.22;504694;6275165;1.0;16.85;16.85;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;1.41;504694;6275165;1.0;16.85;16.85;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;1.57;504694;6275165;1.0;16.84;16.84;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;1.83;504694;6275165;1.0;16.85;16.85;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;1.99;504694;6275165;1.0;16.85;16.85;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;2.21;504694;6275165;1.0;16.85;16.85;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;2.41;504694;6275165;1.0;16.84;16.84;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;2.59;504694;6275165;1.0;16.84;16.84;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;2.79;504694;6275165;1.0;16.84;16.84;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;3.02;504694;6275165;1.0;16.84;16.84;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;3.21;504694;6275165;1.0;16.84;16.84;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;3.37;504694;6275165;1.0;16.84;16.84;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;3.62;504694;6275165;1.0;16.83;16.83;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;3.81;504694;6275165;1.0;16.81;16.81;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;3.98;504694;6275165;1.0;16.79;16.79;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;4.21;504694;6275165;1.0;16.76;16.76;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;4.41;504694;6275165;1.0;15.35;15.35;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.0765;56.62067003168166;2014-05-27 00:00:00;1;Temperatur;grader C;Ketcher;4.59;504694;6275165;1.0;14.58;14.58;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075667;56.621000031681184;2014-06-02 00:00:00;1;Salinitet;promille;Ketcher;0.75;504643;6275201;1.0;21.07;21.07;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075667;56.621000031681184;2014-06-02 00:00:00;1;Salinitet;promille;Ketcher;1.0;504643;6275201;1.0;21.5;21.5;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075667;56.621000031681184;2014-06-02 00:00:00;1;Salinitet;promille;Ketcher;1.19;504643;6275201;1.0;21.55;21.55;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075667;56.621000031681184;2014-06-02 00:00:00;1;Salinitet;promille;Ketcher;1.36;504643;6275201;1.0;21.56;21.56;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075667;56.621000031681184;2014-06-02 00:00:00;1;Salinitet;promille;Ketcher;1.6;504643;6275201;1.0;21.64;21.64;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075667;56.621000031681184;2014-06-02 00:00:00;1;Salinitet;promille;Ketcher;1.81;504643;6275201;1.0;21.64;21.64;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075667;56.621000031681184;2014-06-02 00:00:00;1;Salinitet;promille;Ketcher;1.96;504643;6275201;1.0;21.82;21.82;C, Faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075667;56.621000031681184;2014-06-02 00:00:00;1;Salinitet;promille;Ketcher;2.19;504643;6275201;1.0;22.41;22.41;C, Faglig kontrol;Godkendt
